timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
1261.947443302,5.84707646176912,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1261.980999612,5.947026486756627,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.014472012,5.947026486756627,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.081415509,6.146926536731627,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.148341455,6.246876561719134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.181816459,6.246876561719134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.24875355,6.046976511744134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.282216887,5.84707646176912,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.315681006,5.647176411794106,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.349188666,5.747126436781613,42.64782836211407,99.81884057971016,2.092050209205027,-41.598062953995154
1262.382654399,6.046976511744134,42.64782836211407,99.81884057971016,1.9990701999070097,-41.598062953995154
1262.449627167,6.346826586706641,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.483088316,6.446776611694148,42.64782836211407,99.81884057971016,2.463970246397025,-41.598062953995154
1262.550063897,6.346826586706641,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.583530516,6.246876561719134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.61699479,6.246876561719134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.650503596,6.246876561719134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.683966621,6.246876561719134,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.717427979,6.446776611694148,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.75093267,6.446776611694148,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.784402414,6.446776611694148,42.64782836211407,99.81884057971016,2.2780102278010332,-41.598062953995154
1262.81786648,6.146926536731627,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.85140289,5.84707646176912,42.64782836211407,99.81884057971016,2.370990237099008,-41.598062953995154
1262.884863207,5.647176411794106,42.64782836211407,99.81884057971016,2.092050209205027,-41.598062953995154
1262.918328419,5.647176411794106,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1262.951826495,5.647176411794106,42.64782836211407,99.81884057971016,1.9060901906090066,-41.598062953995154
1262.985286081,5.84707646176912,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1263.052213161,6.146926536731627,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1263.085675034,6.346826586706641,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1263.119136334,6.446776611694148,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1263.152645499,6.446776611694148,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1263.186106174,6.446776611694148,42.64782836211407,99.81884057971016,1.6271501627150258,-41.598062953995154
1263.219572683,6.446776611694148,42.64782836211407,99.81884057971016,1.5341701534170085,-41.598062953995154
1263.2530794,6.446776611694148,42.64782836211407,99.81884057971016,1.5341701534170085,-41.598062953995154
1263.286544138,6.446776611694148,42.64782836211407,99.72826086956522,1.5341701534170085,-41.598062953995154
1263.320028927,6.446776611694148,42.64782836211407,99.54710144927537,1.5341701534170085,-41.598062953995154
1263.387004236,6.346826586706641,42.64782836211407,98.6413043478261,1.4411901441190054,-41.598062953995154
1263.420467828,6.246876561719134,42.64782836211407,98.27898550724638,1.4411901441190054,-41.598062953995154
1263.453982201,6.146926536731627,42.64782836211407,97.64492753623188,1.4411901441190054,-41.598062953995154
1263.487445532,6.146926536731627,42.64782836211407,96.92028985507247,1.4411901441190054,-41.598062953995154
1263.520903447,6.146926536731627,42.64782836211407,96.01449275362319,1.4411901441190054,-41.598062953995154
1263.554421466,6.346826586706641,42.438513867085305,94.92753623188406,1.4411901441190054,-41.598062953995154
1263.587884173,6.5467266366816546,42.333856619570895,93.47826086956522,1.4411901441190054,-41.598062953995154
1263.621347035,6.5467266366816546,42.01988487702772,91.84782608695653,1.4411901441190054,-41.598062953995154
1263.654858179,6.5467266366816546,41.705913134484575,90.21739130434781,1.4411901441190054,-41.598062953995154
1263.688324427,6.5467266366816546,41.49659863945578,88.58695652173913,1.4411901441190054,-41.598062953995154
1263.721783124,6.5467266366816546,41.3919413919414,86.95652173913044,1.4411901441190054,-41.598062953995154
1263.755290361,6.5467266366816546,41.28728414442699,85.32608695652172,1.4411901441190054,-41.598062953995154
1263.78875187,6.5467266366816546,41.18262689691261,83.69565217391303,1.4411901441190054,-41.598062953995154
1263.822214368,6.6466766616691615,40.65934065934067,82.24637681159422,1.4411901441190054,-41.598062953995154
1263.855722439,6.6466766616691615,39.71742543171115,80.79710144927537,1.4411901441190054,-41.598062953995154
1263.889185875,6.6466766616691615,38.46153846153845,79.34782608695653,1.4411901441190054,-41.598062953995154
1263.922650196,6.6466766616691615,36.99633699633699,77.89855072463766,1.4411901441190054,-41.598062953995154
1263.956156392,6.5467266366816546,35.42647828362112,76.3586956521739,1.4411901441190054,-41.598062953995154
1263.989630606,6.5467266366816546,33.7519623233909,74.90942028985506,1.4411901441190054,-41.598062953995154
1264.023100026,6.5467266366816546,32.28676085818941,73.27898550724638,1.4411901441190054,-41.598062953995154
1264.056560852,6.5467266366816546,31.240188383045506,71.55797101449275,1.4411901441190054,-41.598062953995154
1264.090027875,6.5467266366816546,30.08895866038722,69.83695652173913,1.4411901441190054,-41.598062953995154
1264.123492399,6.5467266366816546,29.042386185243316,67.84420289855072,1.4411901441190054,-41.598062953995154
1264.156949423,6.346826586706641,28.205128205128204,65.76086956521738,1.4411901441190054,-41.598062953995154
1264.19041353,6.346826586706641,27.47252747252746,63.67753623188406,1.4411901441190054,-41.598062953995154
1264.223877481,6.446776611694148,26.63526949241235,61.59420289855072,1.4411901441190054,-41.598062953995154
1264.257380546,6.446776611694148,25.693354264782826,59.60144927536234,1.4411901441190054,-41.598062953995154
1264.290841112,6.446776611694148,24.646781789638922,57.51811594202897,1.4411901441190054,-41.598062953995154
1264.324302406,6.446776611694148,23.600209314495018,55.6159420289855,1.4411901441190054,-41.598062953995154
1264.357811513,6.446776611694148,22.448979591836732,53.623188405797094,1.4411901441190054,-41.598062953995154
1264.391283172,6.446776611694148,21.402407116692828,51.81159420289856,1.4411901441190054,-41.598062953995154
1264.424743946,6.046976511744134,20.565149136577702,50.0,1.4411901441190054,-41.598062953995154
1264.458278209,5.647176411794106,19.832548403976972,48.46014492753622,1.4411901441190054,-41.598062953995154
1264.491742472,5.547226386806599,19.309262166405034,47.01086956521738,1.4411901441190054,-41.598062953995154
1264.525206527,5.547226386806599,18.785975928833068,45.833333333333314,1.4411901441190054,-41.598062953995154
1264.558712353,5.547226386806599,18.367346938775512,45.01811594202897,1.4411901441190054,-41.598062953995154
1264.592176043,5.547226386806599,18.053375196232338,44.65579710144928,1.4411901441190054,-41.598062953995154
1264.625652598,5.647176411794106,17.844060701203574,44.3840579710145,1.4411901441190054,-41.598062953995154
1264.659163893,5.747126436781613,17.739403453689164,44.11231884057972,1.4411901441190054,-41.598062953995154
1264.692636698,5.947026486756627,17.739403453689164,43.65942028985506,1.4411901441190054,-41.598062953995154
1264.726112576,6.046976511744134,17.739403453689164,43.47826086956522,1.4411901441190054,-41.598062953995154
1264.759610641,6.246876561719134,17.739403453689164,43.38768115942028,1.4411901441190054,-41.598062953995154
1264.793071206,6.346826586706641,17.739403453689164,43.38768115942028,1.4411901441190054,-41.598062953995154
1264.826533022,6.346826586706641,17.739403453689164,43.38768115942028,1.4411901441190054,-41.598062953995154
1264.86010416,6.346826586706641,17.739403453689164,43.38768115942028,1.4411901441190054,-41.598062953995154
1264.893567121,6.346826586706641,17.739403453689164,43.38768115942028,1.4411901441190054,-41.598062953995154
1264.927027843,6.346826586706641,17.739403453689164,43.38768115942028,1.4411901441190054,-41.598062953995154
1264.960540699,6.346826586706641,17.739403453689164,43.47826086956522,1.4411901441190054,-41.598062953995154
1264.993999022,6.346826586706641,17.739403453689164,43.47826086956522,1.3482101348210023,-41.598062953995154
1265.027479374,5.947026486756627,17.739403453689164,43.297101449275374,1.3482101348210023,-40.92009685230025
1265.060995766,6.246876561719134,17.739403453689164,43.297101449275374,1.3482101348210023,-40.92009685230025
1265.094465597,6.446776611694148,17.739403453689164,43.297101449275374,1.3482101348210023,-40.92009685230025
1265.127925896,6.446776611694148,17.739403453689164,43.297101449275374,1.3482101348210023,-40.92009685230025
1265.161434685,6.446776611694148,17.739403453689164,43.297101449275374,1.3482101348210023,-40.823244552058114
1265.194897901,6.446776611694148,17.739403453689164,43.297101449275374,1.3482101348210023,-40.62953995157385
1265.22836294,6.446776611694148,17.844060701203574,43.297101449275374,1.3482101348210023,-40.43583535108959
1265.261878239,6.446776611694148,17.844060701203574,43.297101449275374,1.2552301255230276,-40.04842615012107
1265.295338018,6.446776611694148,17.844060701203574,43.297101449275374,1.2552301255230276,-39.17675544794189
1265.328804098,6.446776611694148,17.844060701203574,43.297101449275374,1.813110181311032,-37.723970944309926
1265.362323929,6.446776611694148,18.053375196232338,43.38768115942028,1.9060901906090066,-35.883777239709445
1265.39578652,6.446776611694148,18.053375196232338,43.75,1.9990701999070097,-34.04358353510895
1265.429252913,6.446776611694148,18.053375196232338,43.931159420289845,2.092050209205027,-32.10653753026634
1265.462769931,6.446776611694148,18.053375196232338,44.02173913043478,2.18503021850303,-30.460048426150124
1265.496245699,6.446776611694148,18.053375196232338,44.202898550724626,2.2780102278010332,-28.91041162227603
1265.529706884,6.446776611694148,18.053375196232338,44.202898550724626,2.2780102278010332,-27.45762711864407
1265.563208224,6.446776611694148,18.26268969126113,44.202898550724626,2.2780102278010332,-26.101694915254242
1265.596669566,6.446776611694148,18.472004186289894,44.11231884057972,2.463970246397025,-25.32687651331719
1265.63013575,6.446776611694148,18.576661433804304,44.02173913043478,2.5569502556950283,-25.036319612590802
